comparison,version,true_apis,false_apis,napps,keywords
<=,16,android.content.Context.getPackageName()Ljava/lang/String;&android.appwidget.AppWidgetManager.getAppWidgetOptions(I)Landroid/os/Bundle;&android.widget.Toast.show()V&android.os.BaseBundle.getInt(Ljava/lang/String;I)I&android.net.wifi.WifiInfo.getIpAddress()I&android.widget.RemoteViews.<init>(Ljava/lang/String;I)V&android.appwidget.AppWidgetManager.getAppWidgetIds(Landroid/content/ComponentName;)[I&android.content.ComponentName.<init>(Landroid/content/Context;Ljava/lang/Class;)V&android.appwidget.AppWidgetManager.partiallyUpdateAppWidget(ILandroid/widget/RemoteViews;)V&android.net.wifi.WifiManager.getWifiState()I&android.net.wifi.WifiManager.getConnectionInfo()Landroid/net/wifi/WifiInfo;&android.widget.Toast.makeText(Landroid/content/Context;Ljava/lang/CharSequence;I)Landroid/widget/Toast;&android.appwidget.AppWidgetManager.getInstance(Landroid/content/Context;)Landroid/appwidget/AppWidgetManager;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z,android.widget.Toast.show()V&android.widget.Toast.makeText(Landroid/content/Context;Ljava/lang/CharSequence;I)Landroid/widget/Toast;,1, ||| 
<=,16,"",android.appwidget.AppWidgetManager.getAppWidgetOptions(I)Landroid/os/Bundle;&android.os.BaseBundle.getInt(Ljava/lang/String;I)I,2, ||| 
<=,16,"",android.content.res.Configuration.getLayoutDirection()I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;,4, ||| 
<=,16,"",android.view.View.getWidth()I,3, ||| 
<=,16,android.widget.TextView.getGravity()I,"",1, ||| 
<=,16,android.view.View.getContext()Landroid/content/Context;&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.util.TypedValue.applyDimension(IFLandroid/util/DisplayMetrics;)F&android.content.Context.getResources()Landroid/content/res/Resources;,android.content.res.Configuration.getLayoutDirection()I&android.view.View.getResources()Landroid/content/res/Resources;&android.graphics.Paint.measureText(Ljava/lang/String;)F&android.widget.EditText.getText()Landroid/text/Editable;&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;,1, ||| 
<=,16,android.content.res.Configuration.getLayoutDirection()I&android.view.View.getResources()Landroid/content/res/Resources;&android.graphics.Paint.measureText(Ljava/lang/String;)F&android.widget.EditText.getText()Landroid/text/Editable;&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;,android.view.View.getContext()Landroid/content/Context;&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.util.TypedValue.applyDimension(IFLandroid/util/DisplayMetrics;)F&android.content.Context.getResources()Landroid/content/res/Resources;,1, ||| 
<=,16,android.content.res.Configuration.getLayoutDirection()I&android.view.View.getContext()Landroid/content/Context;&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.view.View.getResources()Landroid/content/res/Resources;&android.graphics.Paint.measureText(Ljava/lang/String;)F&android.util.TypedValue.applyDimension(IFLandroid/util/DisplayMetrics;)F&android.widget.EditText.getText()Landroid/text/Editable;&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.graphics.Canvas.translate(FF)V,"",1, ||| 
<=,16,android.widget.TextView.getGravity()I&android.view.View.getWidth()I,android.text.Layout.getWidth()I&android.graphics.Canvas.translate(FF)V,1, ||| 
<=,16,android.graphics.Paint.measureText(Ljava/lang/String;)F,"",1, ||| 
<=,16,android.widget.TextView.getGravity()I&android.view.View.getWidth()I,"",3, ||| 
<=,16,"",android.text.Layout.getWidth()I&android.graphics.Canvas.translate(FF)V,2, ||| 
<=,16,android.support.v4.app.Fragment.<init>()V&android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.os.BaseBundle.get(Ljava/lang/String;)Ljava/lang/Object;&android.app.FragmentManager.beginTransaction()Landroid/app/FragmentTransaction;&android.support.v4.util.SimpleArrayMap.containsKey(Ljava/lang/Object;)Z&android.support.v4.app.FragmentActivity.getSupportFragmentManager()Landroid/support/v4/app/FragmentManager;&android.os.Handler.<init>(Landroid/os/Looper;Landroid/os/Handler$Callback;)V&android.app.FragmentManager.findFragmentByTag(Ljava/lang/String;)Landroid/app/Fragment;&android.support.v4.util.ArrayMap.<init>()V&android.os.StrictMode.allowThreadDiskReads()Landroid/os/StrictMode$ThreadPolicy;&android.content.Context.getApplicationContext()Landroid/content/Context;&android.app.Fragment.getActivity()Landroid/app/Activity;&android.support.v4.app.FragmentManager.findFragmentByTag(Ljava/lang/String;)Landroid/support/v4/app/Fragment;&android.app.ActivityManager.getMemoryClass()I&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.ContextWrapper.getApplicationContext()Landroid/content/Context;&android.text.format.Formatter.formatFileSize(Landroid/content/Context;J)Ljava/lang/String;&android.support.v4.util.Pools$SynchronizedPool.<init>(I)V&android.support.v4.app.FragmentTransaction.commitAllowingStateLoss()I&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.Context.registerComponentCallbacks(Landroid/content/ComponentCallbacks;)V&android.os.StrictMode.setThreadPolicy(Landroid/os/StrictMode$ThreadPolicy;)V&android.os.Bundle.<init>()V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.content.Context.getPackageName()Ljava/lang/String;&android.app.FragmentTransaction.commitAllowingStateLoss()I&android.app.ActivityManager.isLowRamDevice()Z&android.app.Activity.isDestroyed()Z&android.support.v4.app.FragmentTransaction.add(Landroid/support/v4/app/Fragment;Ljava/lang/String;)Landroid/support/v4/app/FragmentTransaction;&android.support.v4.util.SimpleArrayMap.get(Ljava/lang/Object;)Ljava/lang/Object;&android.app.Fragment.<init>()V&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.os.BaseBundle.keySet()Ljava/util/Set;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.graphics.Bitmap$Config.values()[Landroid/graphics/Bitmap$Config;&android.support.v4.util.Pools$SimplePool.<init>(I)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.os.Message.sendToTarget()V&android.app.Activity.getFragmentManager()Landroid/app/FragmentManager;&android.support.v4.app.Fragment.getActivity()Landroid/support/v4/app/FragmentActivity;&android.content.Context.getAssets()Landroid/content/res/AssetManager;&android.app.FragmentTransaction.add(Landroid/app/Fragment;Ljava/lang/String;)Landroid/app/FragmentTransaction;&android.support.v4.app.FragmentManager.beginTransaction()Landroid/support/v4/app/FragmentTransaction;&android.os.Handler.obtainMessage(ILjava/lang/Object;)Landroid/os/Message;,android.os.StrictMode.setThreadPolicy(Landroid/os/StrictMode$ThreadPolicy;)V&android.os.Bundle.<init>()V&android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.os.BaseBundle.get(Ljava/lang/String;)Ljava/lang/Object;&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.app.FragmentManager.beginTransaction()Landroid/app/FragmentTransaction;&android.content.Context.getPackageName()Ljava/lang/String;&android.app.FragmentTransaction.commitAllowingStateLoss()I&android.support.v4.util.SimpleArrayMap.containsKey(Ljava/lang/Object;)Z&android.app.FragmentManager.findFragmentByTag(Ljava/lang/String;)Landroid/app/Fragment;&android.os.Handler.<init>(Landroid/os/Looper;Landroid/os/Handler$Callback;)V&android.support.v4.util.ArrayMap.<init>()V&android.app.ActivityManager.isLowRamDevice()Z&android.os.StrictMode.allowThreadDiskReads()Landroid/os/StrictMode$ThreadPolicy;&android.support.v4.util.SimpleArrayMap.get(Ljava/lang/Object;)Ljava/lang/Object;&android.content.Context.getApplicationContext()Landroid/content/Context;&android.app.Fragment.getActivity()Landroid/app/Activity;&android.app.Fragment.<init>()V&android.os.BaseBundle.keySet()Ljava/util/Set;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.app.ActivityManager.getMemoryClass()I&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.graphics.Bitmap$Config.values()[Landroid/graphics/Bitmap$Config;&android.support.v4.util.Pools$SimplePool.<init>(I)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.text.format.Formatter.formatFileSize(Landroid/content/Context;J)Ljava/lang/String;&android.support.v4.util.Pools$SynchronizedPool.<init>(I)V&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.os.Message.sendToTarget()V&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.app.Activity.getFragmentManager()Landroid/app/FragmentManager;&android.content.Context.getAssets()Landroid/content/res/AssetManager;&android.app.FragmentTransaction.add(Landroid/app/Fragment;Ljava/lang/String;)Landroid/app/FragmentTransaction;&android.app.Fragment.getChildFragmentManager()Landroid/app/FragmentManager;&android.content.Context.registerComponentCallbacks(Landroid/content/ComponentCallbacks;)V&android.os.Handler.obtainMessage(ILjava/lang/Object;)Landroid/os/Message;,2, ||| 
<=,16,"",android.content.Context.getApplicationContext()Landroid/content/Context;,1, ||| 
<=,16,"",android.view.View.getLayoutDirection()I,5,"Fixed scrolling issue in the playlist and feedview where the recyclerview would scroll without the topview  (among: 2, score: 0.030303030303030304) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.view.View.getContext()Landroid/content/Context;&android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;,1,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,android.graphics.Canvas.scale(FF)V&android.graphics.Rect.width()I&android.graphics.Canvas.translate(FF)V,"",1,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,android.graphics.drawable.Drawable.getBounds()Landroid/graphics/Rect;&android.graphics.Canvas.scale(FF)V&android.graphics.Rect.width()I&android.graphics.Canvas.translate(FF)V,"",1,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.text.TextUtils.getLayoutDirectionFromLocale(Ljava/util/Locale;)I,1,"cleanup  (among: 2, score: 0.25) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.widget.TextView.getCompoundDrawablesRelative()[Landroid/graphics/drawable/Drawable;,3,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.widget.TextView.getCompoundDrawablesRelative()[Landroid/graphics/drawable/Drawable;&android.graphics.drawable.Drawable.mutate()Landroid/graphics/drawable/Drawable;&android.graphics.drawable.LayerDrawable.<init>([Landroid/graphics/drawable/Drawable;)V&android.widget.TextView.setCompoundDrawablesRelativeWithIntrinsicBounds(Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;Landroid/graphics/drawable/Drawable;)V,1,"use setupwizzard from AOSP  (among: 2, score: 0.002849002849002849) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.view.Display.getRealMetrics(Landroid/util/DisplayMetrics;)V&android.util.DisplayMetrics.<init>()V,3, ||| 
<=,16,"",android.view.ContextThemeWrapper.getResources()Landroid/content/res/Resources;&android.view.ViewGroup$MarginLayoutParams.setMarginEnd(I)V&android.content.res.Resources.getDimensionPixelSize(I)I,2, ||| 
<=,16,"",android.view.ViewGroup$MarginLayoutParams.setMarginEnd(I)V,2, ||| 
<=,16,android.view.View.setPadding(IIII)V,android.view.View.setPaddingRelative(IIII)V,2, ||| 
<=,16,android.view.WindowManager.getDefaultDisplay()Landroid/view/Display;,android.hardware.display.DisplayManager.getDisplays()[Landroid/view/Display;,1, ||| 
<=,16,"",android.content.Context.getContentResolver()Landroid/content/ContentResolver;,1, ||| 
<=,16,"",android.view.View.generateViewId()I,5, ||| 
<=,16,"",android.view.View.setLayoutDirection(I)V&android.view.View.setTextDirection(I)V,2,"Set Athan numeric preferences' direction LTR  (among: 2, score: 1.0) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.content.res.Configuration.getLayoutDirection()I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.view.View.setTextDirection(I)V,1, ||| 
<=,16,"",android.view.Display.getRealMetrics(Landroid/util/DisplayMetrics;)V,2, ||| 
<=,16,"",android.webkit.WebView.addJavascriptInterface(Ljava/lang/Object;Ljava/lang/String;)V,1, ||| 
<=,16,android.webkit.WebView.onMeasure(II)V,android.os.StrictMode.setThreadPolicy(Landroid/os/StrictMode$ThreadPolicy;)V&android.content.ContextWrapper.getResources()Landroid/content/res/Resources;&android.webkit.ValueCallback.onReceiveValue(Ljava/lang/Object;)V&android.os.StrictMode.getThreadPolicy()Landroid/os/StrictMode$ThreadPolicy;&android.content.res.Resources.getDisplayMetrics()Landroid/util/DisplayMetrics;&android.os.StrictMode$ThreadPolicy$Builder.<init>(Landroid/os/StrictMode$ThreadPolicy;)V&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.WebView.evaluateJavascript(Ljava/lang/String;Landroid/webkit/ValueCallback;)V&android.os.StrictMode$ThreadPolicy$Builder.permitDiskReads()Landroid/os/StrictMode$ThreadPolicy$Builder;&android.os.Looper.getThread()Ljava/lang/Thread;&android.os.StrictMode$ThreadPolicy$Builder.permitDiskWrites()Landroid/os/StrictMode$ThreadPolicy$Builder;&android.os.ConditionVariable.block(J)Z&android.os.StrictMode$ThreadPolicy$Builder.build()Landroid/os/StrictMode$ThreadPolicy;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.webkit.WebView.loadUrl(Ljava/lang/String;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.view.View.setMeasuredDimension(II)V&android.view.View$MeasureSpec.getSize(I)I,1, ||| 
<=,16,android.provider.Settings$System.putInt(Landroid/content/ContentResolver;Ljava/lang/String;I)Z&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Context.sendBroadcast(Landroid/content/Intent;)V&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.Intent.<init>(Ljava/lang/String;)V,android.preference.PreferenceManager.getDefaultSharedPreferences(Landroid/content/Context;)Landroid/content/SharedPreferences;&android.content.SharedPreferences.getBoolean(Ljava/lang/String;Z)Z&android.provider.Settings$Global.getInt(Landroid/content/ContentResolver;Ljava/lang/String;I)I&android.provider.Settings$System.putInt(Landroid/content/ContentResolver;Ljava/lang/String;I)Z&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Context.sendBroadcast(Landroid/content/Intent;)V&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.Intent.<init>(Ljava/lang/String;)V&android.provider.Settings$System.getInt(Landroid/content/ContentResolver;Ljava/lang/String;I)I,1,"add AirplaneModeOperationPlugin close #38  (among: 2, score: 0.125) |||  (among: 2, score: 1.0e-08) ||| "
<=,16,"",android.app.AlertDialog$Builder.setCancelable(Z)Landroid/app/AlertDialog$Builder;&android.app.AlertDialog$Builder.setOnDismissListener(Landroid/content/DialogInterface$OnDismissListener;)Landroid/app/AlertDialog$Builder;,1, ||| 
<=,16,"",android.content.ContentValues.put(Ljava/lang/String;Ljava/lang/Integer;)V,1, ||| 
